INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,REMAINS_COLLECTED,MONTH,YEAR,TIME_OF_DAY,TIME,HEIGHT,SPEED,PHASE OF FLIGHT,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE OF BIRD,DAMAGE LEVEL
4/4/97 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBL,Unknown bird - large,FALSE,4,1997,Day,,600,160,Approach,No Cloud,None,,1,Large,N
4/4/97 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,Z6007,American robin,FALSE,4,1997,Night,,50,,Approach,Some Cloud,None,,2 to 10,Small,N
3/29/97 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),NAL,NORTHWAY AVIATION,GRUMAMER AA5,A,UNKBM,Unknown bird - medium,FALSE,3,1997,Night,,900,100,Approach,Overcast,None,,1,Medium,M
3/22/97 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBM,Unknown bird - medium,FALSE,3,1997,Day,,,,,No Cloud,None,,1,Medium,N
3/17/97 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UAL,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,FALSE,3,1997,,,,,Climb,,,,1,Medium,N
3/13/97 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBS,Unknown bird - small,FALSE,3,1997,Day,,1800,180,Approach,Some Cloud,None,,1,Small,N
3/7/97 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,UNKBM,Unknown bird - medium,FALSE,3,1997,,,11000,270,Climb,,,,1,Medium,
3/7/97 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,YI,Swallows,FALSE,3,1997,Day,,0,150,Landing Roll,Some Cloud,None,11 to 100,2 to 10,Small,N
3/5/97 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,J21,Ducks,FALSE,3,1997,Day,,300,145,Approach,Overcast,None,2 to 10,2 to 10,Medium,N
2/23/97 0:00,WA,KEAT,PANGBORN MEMORIAL,ASH,MESA AIRLINES,BE-1900,C,UNKBS,Unknown bird - small,FALSE,2,1997,,,4000,160,Climb,No Cloud,None,,1,Small,N
2/14/97 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,NE1,Gulls,TRUE,2,1997,,,,,,,,,1,Medium,
2/2/97 0:00,WA,KRLD,RICHLAND ARPT,BUS,BUSINESS,GRUMAMER AA5,A,UNKBM,Unknown bird - medium,FALSE,2,1997,Night,,900,90,Approach,No Cloud,None,2 to 10,1,Medium,N
1/15/97 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-83,D,UNKBM,Unknown bird - medium,FALSE,1,1997,,,,,Descent,,,,1,Medium,M
1/11/97 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,FALSE,1,1997,Night,,,,Approach,,,,1,Medium,N
1/9/97 0:00,WA,KBLI,BELLINGHAM INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,NE1,Gulls,FALSE,1,1997,Day,,0,90,Take-off run,Overcast,None,2 to 10,1,Medium,N
12/24/96 0:00,WA,KALW,WALLA WALLA REGIONAL,ASH,MESA AIRLINES,BE-1900,C,L41,Quails,FALSE,12,1996,Day,,200,115,Approach,No Cloud,None,11 to 100,2 to 10,Small,N
11/30/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,NE1,Gulls,TRUE,11,1996,,,,,,,,,1,Medium,
11/28/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASH,MESA AIRLINES,BE-1900,C,NE1,Gulls,FALSE,11,1996,Day,,0,85,Take-off run,Some Cloud,None,,1,Medium,N
11/23/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-200,D,NE1,Gulls,FALSE,11,1996,Night,,1500,210,Approach,Some Cloud,Rain,1,1,Medium,S
11/16/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBM,Unknown bird - medium,FALSE,11,1996,Day,,1000,145,Approach,Some Cloud,Rain,,1,Medium,N
11/12/96 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BOE,BOEING COMMERCIAL AIRPLANE GRP,B-737,D,NE1,Gulls,FALSE,11,1996,Day,,0,112,Take-off run,Overcast,None,,1,Medium,
11/10/96 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,ASA,ALASKA AIRLINES,B-737,D,O2111,Rock pigeon,FALSE,11,1996,Night,,0,,Landing Roll,,,,2 to 10,Small,N
11/1/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBM,Unknown bird - medium,FALSE,11,1996,Day,,2500,180,Climb,No Cloud,None,,1,Medium,N
10/27/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,NRV,NORTH VANCOUVER AIRLINES,PA-31 NAVAJO,A,UNKBL,Unknown bird - large,FALSE,10,1996,Day,,3000,,Climb,Some Cloud,None,,1,Large,M
10/26/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,PA-31 NAVAJO,A,UNKBM,Unknown bird - medium,FALSE,10,1996,Day,,0,,Take-off run,,,,1,Medium,M
10/19/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,ZX3,Sparrows,FALSE,10,1996,Day,,0,120,Take-off run,Some Cloud,None,11 to 100,2 to 10,Small,N
10/16/96 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,YL001,European starling,FALSE,10,1996,Day,,1200,160,Approach,Some Cloud,None,,11-100,Small,N
10/15/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBS,Unknown bird - small,FALSE,10,1996,Day,,0,120,Take-off run,Some Cloud,None,2 to 10,1,Small,N
10/15/96 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,YL001,European starling,FALSE,10,1996,Dusk,1733,1200,,Approach,,,2 to 10,2 to 10,Small,N
10/15/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,10,1996,Day,,0,160,Take-off run,No Cloud,None,2 to 10,2 to 10,Small,N
10/14/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,10,1996,Day,,0,130,Take-off run,Overcast,None,11 to 100,2 to 10,Small,N
10/14/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,10,1996,Day,,,,Approach,,,,1,Small,N
10/8/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747,D,UNKBS,Unknown bird - small,FALSE,10,1996,Day,,0,,Take-off run,,,2 to 10,2 to 10,Small,N
10/8/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-82,D,UNKBS,Unknown bird - small,FALSE,10,1996,Day,,650,,Climb,Some Cloud,Fog,,1,Small,N
10/8/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,FOKKER F28 MK 1000,D,UNKBL,Unknown bird - large,FALSE,10,1996,Night,,4700,250,Descent,No Cloud,None,1,1,Large,N
10/8/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,10,1996,Day,,0,120,Take-off run,Some Cloud,None,2 to 10,1,Medium,N
10/2/96 0:00,WA,KPLU,PIERCE CO - THUN FIELD ARPT,PVT,PRIVATELY OWNED,PA-28,A,1G12,Mule deer,FALSE,10,1996,Night,,0,,Take-off run,,,,1,Large,M
9/29/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,FALSE,9,1996,Day,,400,130,Approach,Overcast,Fog,,1,Medium,S
9/26/96 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,UNK,UNKNOWN,UNKNOWN,,J2204,Canada goose,FALSE,9,1996,Night,,,,Approach,Some Cloud,None,,2 to 10,Large,
9/26/96 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,BUS,BUSINESS,BE-200 KING,C,J2204,Canada goose,FALSE,9,1996,Night,,0,90,Landing Roll,Some Cloud,None,2 to 10,2 to 10,Large,N
9/20/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,K3101,White-tailed kite,FALSE,9,1996,Day,,200,150,Approach,Some Cloud,None,1,1,Small,N
9/17/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,9,1996,,,,,,,,,1,Medium,
9/5/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,9,1996,Day,,0,160,Landing Roll,Some Cloud,None,2 to 10,1,Small,N
9/3/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,9,1996,,,,,,,,,1,Medium,
9/2/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,FALSE,9,1996,Night,,600,,Approach,,,,1,Medium,N
9/1/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,USA,1US AIRWAYS,B-757-200,D,UNKBS,Unknown bird - small,FALSE,9,1996,Day,,3000,170,Approach,Some Cloud,None,11 to 100,2 to 10,Small,N
8/28/96 0:00,WA,KGEG,SPOKANE INTERNATIONAL,MIL,MILITARY,KC-135R,,UNKBM,Unknown bird - medium,FALSE,8,1996,Night,2300,600,160,Approach,,,1,1,Medium,N
8/28/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,8,1996,,,,,,,,,1,Medium,
8/27/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,B-737,D,UNKBM,Unknown bird - medium,FALSE,8,1996,Day,,0,,Landing Roll,,,,1,Medium,N
8/20/96 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UAL,UNITED AIRLINES,B-737-300,D,NE1,Gulls,FALSE,8,1996,Day,,0,120,Take-off run,No Cloud,None,2 to 10,1,Medium,N
8/13/96 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BUS,BUSINESS,B-757-200,D,UNKBM,Unknown bird - medium,FALSE,8,1996,,,,,Approach,,,,1,Medium,N
8/13/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-82,D,UNKBS,Unknown bird - small,FALSE,8,1996,Day,,10,130,,No Cloud,None,2 to 10,1,Small,N
8/12/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-80,D,UNKBS,Unknown bird - small,FALSE,8,1996,Day,,10,,Approach,,,2 to 10,1,Small,N
8/11/96 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SWA,SOUTHWEST AIRLINES,B-737,D,UNKBS,Unknown bird - small,FALSE,8,1996,Day,,0,,Take-off run,,,,2 to 10,Small,N
8/8/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,FOKKER F28 MK 1000,D,UNKBM,Unknown bird - medium,FALSE,8,1996,Night,,,,Descent,No Cloud,None,2 to 10,2 to 10,Medium,M?
8/5/96 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,DORNIER 328,C,UNKBM,Unknown bird - medium,FALSE,8,1996,Night,,0,,Take-off run,,,2 to 10,,Medium,N
7/30/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,UNKBM,Unknown bird - medium,FALSE,7,1996,Day,,0,,Landing Roll,,,,1,Medium,N
7/29/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-200,D,NE1,Gulls,FALSE,7,1996,Night,,50,140,Climb,Some Cloud,None,,1,Medium,M?
7/17/96 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BUS,BUSINESS,C-152,A,UNKBS,Unknown bird - small,FALSE,7,1996,Day,,0,60,Landing Roll,Overcast,None,,1,Small,N
7/15/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,7,1996,Day,,600,170,Approach,No Cloud,None,2 to 10,1,Medium,N
7/8/96 0:00,WA,KGEG,SPOKANE INTERNATIONAL,DAL,DELTA AIR LINES,B-737,D,UNKBM,Unknown bird - medium,FALSE,7,1996,Day,,0,,Take-off run,No Cloud,,,1,Medium,N
7/3/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,7,1996,,,,,,,,,1,Medium,
7/2/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,FALSE,7,1996,Day,,0,,Take-off run,,,,1,Medium,N
6/20/96 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,B-727,D,UNKBM,Unknown bird - medium,FALSE,6,1996,Night,,,,Approach,,,,1,Medium,N
6/13/96 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,C-172,A,K33,Hawks,FALSE,6,1996,Day,,700,90,Approach,No Cloud,None,2 to 10,1,Medium,N
6/8/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,6,1996,Day,,100,145,Approach,No Cloud,None,1,1,Small,N
6/5/96 0:00,WA,KPSC,TRI-CITIES,DAL,DELTA AIR LINES,B-737-300,D,NE1,Gulls,FALSE,6,1996,Day,,30,138,Climb,No Cloud,None,2 to 10,2 to 10,Medium,S
5/31/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,5,1996,Day,,0,140,Landing Roll,No Cloud,None,2 to 10,1,Small,N
5/29/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-80,D,UNKBM,Unknown bird - medium,FALSE,5,1996,Day,,100,,Approach,,,,2 to 10,Medium,N
5/28/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBM,Unknown bird - medium,FALSE,5,1996,Day,,1800,170,Approach,Some Cloud,None,2 to 10,1,Medium,N
5/24/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,5,1996,,,,,,,,,1,Medium,
5/24/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,5,1996,Day,,1800,150,Approach,No Cloud,None,1,1,Small,N
5/16/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,5,1996,Day,,130,145,Approach,No Cloud,None,1,1,Small,N
5/15/96 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UAL,UNITED AIRLINES,B-737,D,NE1,Gulls,FALSE,5,1996,Night,,0,140,Landing Roll,,,,1,Medium,
5/13/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBM,Unknown bird - medium,FALSE,5,1996,Day,,0,160,Landing Roll,No Cloud,None,,1,Medium,N
5/6/96 0:00,WA,KGEG,SPOKANE INTERNATIONAL,NWA,NORTHWEST AIRLINES,B-727,D,UNKBS,Unknown bird - small,FALSE,5,1996,Day,,0,,Landing Roll,,,1,1,Small,
4/17/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBM,Unknown bird - medium,FALSE,4,1996,Day,,1700,180,Approach,No Cloud,None,2 to 10,2 to 10,Medium,N
4/17/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,4,1996,Day,,0,140,Landing Roll,No Cloud,None,2 to 10,2 to 10,Small,N
4/1/96 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),PVT,PRIVATELY OWNED,BE-35,A,J21,Ducks,FALSE,4,1996,Day,,200,80,Approach,No Cloud,None,1,1,Medium,N
3/16/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-777-200,D,UNKBL,Unknown bird - large,FALSE,3,1996,Day,,600,150,Approach,Some Cloud,None,2 to 10,1,Large,N
3/13/96 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,PVT,PRIVATELY OWNED,BE-35,A,NE1,Gulls,FALSE,3,1996,Day,,1200,90,Climb,Some Cloud,None,1,1,Medium,N
3/12/96 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBM,Unknown bird - medium,FALSE,3,1996,Day,,1500,180,Approach,No Cloud,None,,1,Medium,N
2/21/96 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,MERLIN III,C,J2204,Canada goose,FALSE,2,1996,Day,,5500,,Descent,Some Cloud,None,,1,Large,N
2/14/96 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,FOKKER F28 MK 1000,D,UNKBS,Unknown bird - small,FALSE,2,1996,Day,,0,80,Take-off run,No Cloud,None,1,1,Small,N
1/30/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,FOKKER F28 MK 1000,D,UNKBM,Unknown bird - medium,FALSE,1,1996,Dawn,,,,Approach,,,,1,Medium,N
1/22/96 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,BUS,BUSINESS,C-310,A,NE1,Gulls,FALSE,1,1996,Night,,190,85,Approach,Overcast,Rain,Over 100,2 to 10,Medium,M
1/19/96 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),CMM,CANADA 3000 AIRLINES,B-757-200,D,YL001,European starling,FALSE,1,1996,Day,,,,Approach,Overcast,Fog,2 to 10,2 to 10,Small,N
1/8/96 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,1,1996,,,,,,,,,1,Medium,
12/27/95 0:00,WA,KCLM,WILLIAM R FAIRCHILD INTL ARPT,QXE,HORIZON AIR,SA227 AC METRO III,C,NE1,Gulls,FALSE,12,1995,Day,,0,90,Landing Roll,Some Cloud,None,1,1,Medium,S
12/13/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,J2204,Canada goose,FALSE,12,1995,Night,,600,145,Approach,Overcast,Rain,2 to 10,2 to 10,Large,M
12/12/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,FALSE,12,1995,Day,,0,140,Take-off run,Some Cloud,Rain,,1,Medium,N
12/10/95 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,BUS,BUSINESS,C-172,A,J2204,Canada goose,FALSE,12,1995,Night,,40,70,Climb,,,,2 to 10,Large,M
12/7/95 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BUS,BUSINESS,C-172,A,UNKBM,Unknown bird - medium,FALSE,12,1995,Night,,500,80,Climb,No Cloud,None,,1,Medium,M
12/5/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SDU,WESTAIR COMMUTER,BA-31 JETSTR,C,ZT1,Blackbirds,FALSE,12,1995,Dawn,,200,130,Approach,Overcast,None,2 to 10,2 to 10,Small,N
11/30/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,FOKKER F28 MK 1000,D,NE1,Gulls,TRUE,11,1995,Day,,,,Approach,,,,1,Medium,N
11/27/95 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,BUS,BUSINESS,BELL-206,F,NE1,Gulls,FALSE,11,1995,Night,,325,58,Approach,Overcast,Rain,11 to 100,1,Medium,S
11/19/95 0:00,WA,KBVS,SKAGIT REGIONAL,PVT,PRIVATELY OWNED,HOMEBUILT,,NE1,Gulls,FALSE,11,1995,,,1000,95,Approach,Some Cloud,None,11 to 100,,Medium,M
11/18/95 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBM,Unknown bird - medium,FALSE,11,1995,Day,,500,140,Approach,Some Cloud,None,2 to 10,2 to 10,Medium,N
11/2/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-82,D,UNKBS,Unknown bird - small,FALSE,11,1995,Dusk,,,,Approach,No Cloud,None,,1,Small,N
11/1/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-80,D,UNKBS,Unknown bird - small,FALSE,11,1995,Night,,,,Approach,,,,1,Small,N
10/30/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,10,1995,,,,,,,,,1,Medium,
10/24/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-80,D,UNKBS,Unknown bird - small,FALSE,10,1995,Day,,,,Approach,Some Cloud,None,1,1,Small,N
10/20/95 0:00,WA,KPUW,PULLMAN/MOSCOW REGIONAL ARPT,QXE,HORIZON AIR,DHC8 DASH 8,C,J2204,Canada goose,FALSE,10,1995,Night,,500,95,Approach,Some Cloud,None,2 to 10,1,Large,N
10/18/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,BOE,BOEING COMMERCIAL AIRPLANE GRP,B-777-200,D,UNKBM,Unknown bird - medium,FALSE,10,1995,,,10000,280,Descent,,,,1,Medium,M
10/13/95 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,DORNIER 328,C,J21,Ducks,FALSE,10,1995,Day,,0,,Landing Roll,No Cloud,None,1,1,Medium,M?
10/12/95 0:00,WA,KCLM,WILLIAM R FAIRCHILD INTL ARPT,QXE,HORIZON AIR,SA227 AC METRO III,C,NE1,Gulls,FALSE,10,1995,Day,,0,80,Landing Roll,No Cloud,None,2 to 10,2 to 10,Medium,M?
10/11/95 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),NAL,NORTHWAY AVIATION,PA-28,A,NE1,Gulls,FALSE,10,1995,Day,,30,60,Climb,Overcast,Rain,,2 to 10,Medium,N
10/5/95 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,10,1995,Day,,0,100,Take-off run,No Cloud,None,2 to 10,1,Small,N
10/4/95 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,10,1995,Day,,,150,Approach,No Cloud,None,,1,Small,N
10/1/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,FALSE,10,1995,,,,,Approach,,,,1,Medium,N
9/21/95 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBS,Unknown bird - small,FALSE,9,1995,Day,,,,,No Cloud,None,,1,Small,N
9/15/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,9,1995,,,,,,,,,1,Medium,
9/11/95 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747,D,YI,Swallows,FALSE,9,1995,Day,,0,125,Landing Roll,No Cloud,None,2 to 10,1,Small,N
8/23/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,8,1995,,,,,,,,,1,Small,
8/22/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,COA,CONTINENTAL AIRLINES,B-757-200,D,J2204,Canada goose,FALSE,8,1995,Dusk,,20,,Approach,,,2 to 10,2 to 10,Large,S
8/19/95 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UAL,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,FALSE,8,1995,,,0,,Landing Roll,,,,1,Medium,N
8/15/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,8,1995,,,,,,,,,1,Medium,
8/14/95 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,C-414,A,UNKBS,Unknown bird - small,FALSE,8,1995,Day,,50,100,Approach,Overcast,None,,1,Small,N
8/13/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SDU,WESTAIR COMMUTER,BA-31 JETSTR,C,UNKBS,Unknown bird - small,FALSE,8,1995,Day,,250,105,Approach,Some Cloud,None,2 to 10,1,Small,N
8/7/95 0:00,WA,KSFF,FELTS FIELD ARPT,BUS,BUSINESS,C-206 STATIO,A,NE1,Gulls,FALSE,8,1995,Dusk,,100,85,Approach,Some Cloud,None,Over 100,2 to 10,Medium,N
8/3/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,NWA,NORTHWEST AIRLINES,DC-9-40,D,UNKBS,Unknown bird - small,FALSE,8,1995,Day,,300,151,Approach,No Cloud,None,1,1,Small,N
8/2/95 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,PVT,PRIVATELY OWNED,C-172,A,O2111,Rock pigeon,FALSE,8,1995,Day,,500,80,Approach,Overcast,None,2 to 10,2 to 10,Small,S
8/2/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,8,1995,,,,,,,,,1,Medium,
7/31/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,7,1995,,,,,,,,,1,Medium,
7/25/95 0:00,WA,70S,MEAD FLYING SERVICE ARPT,PVT,PRIVATELY OWNED,C-182 SKYLAN,A,1G11,White-tailed deer,FALSE,7,1995,Dusk,,0,,Take-off run,,,,1,Large,M
